683603b7-15bf-4186-a4d8-8b92a0fb100a,2026-01-16T10:38:33.577764,I want a fantasy movie with a ring.,"What kind of atmosphere or tone are you looking for in the fantasy movie with a ring? Examples (feel free to answer differently): mysterious, whimsical, epic, dark",Epic and magical adventure,"What kind of atmosphere or tone are you looking for in the fantasy movie? Examples (feel free to answer differently): epic, whimsical, dark, mysterious",Epic and magical adventure,Fantasy movie with a ring epic magical adventure,ALL
8732a68d-b487-4f67-b90b-e43427916f27,2026-01-16T10:38:46.584591,I look for a mystery book with a famous detective in London.,,,,,I look for a mystery book with a famous detective in London.,ALL
b05679f3-7a25-4583-aec2-d5070a5d9db8,2026-01-16T10:39:06.093427,I want a horror movie where sound is dangerous.,"What kind of atmosphere or tone are you looking for in the movie? Examples (feel free to answer differently): eerie, suspenseful, ominous, unsettling",Suspenseful and nerve-wracking atmosphere,"What kind of atmosphere or tone are you looking for in the movie? Examples (feel free to answer differently): eerie, unsettling, intense, mysterious","Doodstil, zenuwslopend, angstaanjagend",horror movie sound dangerous Doodstil zenuwslopend angstaanjagend,ALL
20b5fdcf-d8ce-4f9f-beb1-f4928880b2c8,2026-01-16T10:39:27.930981,I want a biography about the founder of Apple.,"What kind of themes or ideas are you looking for in the biography? Examples (feel free to answer differently): technology, innovation, personal struggles, relationships",Biography of a tech visionary,"What kind of emotional intensity are you looking for in the biography? Examples (feel free to answer differently): intense, introspective, balanced, inspirational",Inspirational and critical analysis,Biography founder Apple inspirational critical analysis,ALL
340fa3fc-78f0-442c-aedc-16a12e4f8369,2026-01-16T10:39:53.748068,I want an animated movie about a bathhouse for spirits.,What kind of atmosphere or tone are you looking for in the animated movie about a bathhouse for spirits?,"Dreamy, magical, strange, and wondrous",What kind of atmosphere or tone are you looking for in the animated movie about a bathhouse for spirits?,Enchanting and otherworldly ambiance,Animated movie about a bathhouse for spirits with an enchanting and otherworldly ambiance.,ALL
25f64576-a473-4e02-ae05-810509b248f1,2026-01-16T10:40:13.858548,I want to watch a space western.,"What kind of atmosphere or tone are you looking for in a space western? Examples (feel free to answer differently): gritty and dark, adventurous and light-hearted, mysterious and suspenseful, rugged and isolated",Gritty and suspenseful atmosphere,What type of atmosphere or tone are you looking for in a space western?,Gritty and lawless atmosphere,space western gritty lawless,ALL
13fb2c95-0434-4273-a7ff-7e4b431164d6,2026-01-16T10:40:30.298072,Recommend a show about survival in a post-apocalyptic world.,"What kind of emotional intensity are you looking for in the show? Examples (feel free to answer differently): intense, restrained, a mix of both",Suspenseful with emotional depth,,,Survival show post-apocalyptic world suspenseful emotional depth,ALL
275a76ef-df22-4672-acdf-dc2259d1bae1,2026-01-16T10:40:51.588648,I like complex political dramas with a fantasy twist.,What kind of atmosphere or tone do you prefer in your political dramas with a fantasy twist?,Epic and brutal themes,What kind of atmosphere or tone do you prefer in your political dramas with a fantasy twist?,Epic and intense storytelling,Complex political dramas with a fantasy twist epic intense storytelling,ALL
28c2715e-b798-40ad-ac36-a3b810d9a64b,2026-01-16T10:41:03.716554,Looking for a mystery series about the paranormal.,,,,,Looking for a mystery series about the paranormal.,ALL
953e3fcc-e899-45b1-8a28-84810e79bf15,2026-01-16T10:41:24.977254,Give me a thrilling crime series about a big robbery.,"What kind of atmosphere or tone are you looking for in the crime series? Examples (feel free to answer differently): gritty and dark, stylish and sophisticated, intense and suspenseful, mysterious and atmospheric","High-stakes, suspenseful, and thrilling","What type of atmosphere or tone are you looking for in the crime series? Examples (feel free to answer differently): gritty, dark, stylish, intense",Intriguing and suspenseful heist story,Thrilling crime series about a big robbery with an intriguing and suspenseful heist story.,ALL
536e2857-1110-490f-bc76-98ffa1df9772,2026-01-16T10:41:46.781755,I want a show about a lawyer.,What kind of atmosphere or tone are you looking for in a show about a lawyer?,Tragicomic and tense,What kind of tone or atmosphere are you looking for in a show about a lawyer?,Dramatic with dark humor,Lawyer show dramatic dark humor,ALL
7747ffa8-c7d9-4865-8758-e6fa3f4f5360,2026-01-16T10:41:58.335818,I'm looking for a medical drama.,,,,,I'm looking for a medical drama.,ALL
1e794545-e151-416f-97bd-abea528995ba,2026-01-16T10:42:10.207423,Suggest a funny sitcom about friends.,,,,,Suggest a funny sitcom about friends.,ALL
b5db4912-9bbd-4274-ad16-94e67e0bbb0a,2026-01-16T10:42:23.971756,I want a dramatic story about ambition and wealth.,,,,,I want a dramatic story about ambition and wealth.,ALL
bf81c610-971a-4469-b44f-8ca4322ffabf,2026-01-16T10:42:36.740739,Recommend a horror series that is very atmospheric.,,,,,Recommend a horror series that is very atmospheric.,ALL
ad3f6590-67cc-409a-80e8-44890e101805,2026-01-16T10:51:48.964916,I want a psychological thriller.,,,,,I want a psychological thriller.,ALL
6d77adbb-0c85-4983-95d1-5b42157e7c32,2026-01-16T10:52:05.740347,I am looking for a classic mafia movie.,"What kind of atmosphere or tone are you looking for in a movie? Examples (feel free to answer differently): dark and gritty, suspenseful and intense, mysterious and brooding, stylish and sophisticated",Dark and serious tone,,,Classic mafia movie dark serious tone,ALL
cb5e8cd6-80a4-4314-8c8c-20528e460fc1,2026-01-16T10:52:31.441789,Recommend me a classic sci-fi book about sand.,What kind of atmosphere or tone are you looking for in a classic sci-fi book about sand?,Epic and political intrigue,"What kind of atmosphere or tone are you looking for in the classic sci-fi book about sand? Examples (feel free to answer differently): mysterious, adventurous, dystopian, nostalgic",Epic and mysterious desert adventure,Classic sci-fi book about sand epic mysterious desert adventure,ALL
33dbf7d3-80bb-4a61-b12e-254dc3e0fe2f,2026-01-16T10:52:47.771712,I want a romantic movie that plays in London.,"What kind of atmosphere or tone are you looking for in a romantic movie set in London? Examples (feel free to answer differently): cozy, elegant, whimsical, melancholic",Charming and heartwarming ambiance,,,romantic movie London charming heartwarming,ALL
d470d77e-20c8-4adf-a0c9-3c45902dbd90,2026-01-16T10:52:58.362036,I want something dystopian and about surveillance.,,,,,I want something dystopian and about surveillance.,ALL
236108da-b24f-4ffe-a0dd-e14162a9cc44,2026-01-16T10:53:21.628532,I want a fantasy movie with a ring.,"What type of atmosphere or tone are you looking for in the fantasy movie? Examples (feel free to answer differently): magical and whimsical, dark and gritty, light-hearted and comedic, mysterious and suspenseful",Epic and adventurous fantasy setting,"What kind of atmosphere or tone are you looking for in the fantasy movie? Examples (feel free to answer differently): magical and whimsical, dark and mysterious, epic and grand, light-hearted and comedic",Epic and magical adventure journey,Fantasy movie with a ring epic magical adventure journey,ALL
161b02da-da39-4de5-8a4b-268ccfab6291,2026-01-16T10:53:31.828033,I look for a mystery book with a famous detective in London.,,,,,I look for a mystery book with a famous detective in London.,ALL
b56cc7e4-e5dc-4d92-8a8f-cf8440b45265,2026-01-16T10:53:51.269480,I want a horror movie where sound is dangerous.,"What kind of atmosphere or tone are you looking for in the horror movie? Examples (feel free to answer differently): eerie, suspenseful, intense, unsettling",Nerve-wracking and terrifying atmosphere,"What type of atmosphere or tone are you looking for in the movie? Examples (feel free to answer differently): eerie, suspenseful, mysterious, unsettling",Deadly quiet and suspenseful,horror movie sound dangerous deadly quiet suspenseful,ALL
c641d5fa-ca2a-485b-9a68-1f1dcf683566,2026-01-16T10:54:05.958240,I want a biography about the founder of Apple.,"What kind of tone or atmosphere are you looking for in the biography? Examples (feel free to answer differently): serious, inspirational, introspective, light-hearted",Inspiring and critical tone,,,Biography founder Apple inspiring critical,ALL
8d4cd343-1c6d-4e73-824e-8fa5f63c8b21,2026-01-16T10:54:29.222783,I want an animated movie about a bathhouse for spirits.,"What kind of atmosphere or tone are you looking for in the animated movie about a bathhouse for spirits? Examples (feel free to answer differently): whimsical, eerie, mystical, heartwarming",Enchanting and otherworldly,What kind of atmosphere or tone are you looking for in the animated movie about a bathhouse for spirits?,Dreamlike and wondrous ambiance,Animated movie about a bathhouse for spirits with dreamlike and wondrous ambiance,ALL
6ebcc823-ea03-41f3-83e7-4c7cb8034afd,2026-01-16T10:54:51.702749,I want to watch a space western.,"What kind of atmosphere or tone are you looking for in a space western? Examples (feel free to answer differently): gritty and dark, adventurous and light-hearted, mysterious and suspenseful, rugged and intense",Gritty and suspenseful vibe,"Examples (feel free to answer differently):
What kind of atmosphere or tone are you looking for in a space western? For example, do you prefer a gritty and suspenseful vibe, a more adventurous and light-hearted tone, a blend of futuristic and traditional elements, or a darker and introspective atmosphere?",Gritty and lawless galaxy feel,Space western gritty lawless galaxy,ALL
63024b26-278c-4707-9c56-df3281654147,2026-01-16T10:55:02.831548,Recommend a show about survival in a post-apocalyptic world.,,,,,Recommend a show about survival in a post-apocalyptic world.,ALL
fb437bd0-06b1-4e88-9f00-85618e6984bb,2026-01-16T10:55:24.620851,I like complex political dramas with a fantasy twist.,What kind of pacing/energy do you prefer in your political dramas with a fantasy twist?,Fast-paced with intense action,What type of pacing/energy do you prefer in your political dramas with a fantasy twist?,Intriguing and suspenseful pacing,Complex political dramas with a fantasy twist intriguing and suspenseful pacing,ALL
3fbce779-435a-452c-8488-68f2e39d1d04,2026-01-16T10:55:34.230892,Looking for a mystery series about the paranormal.,,,,,Looking for a mystery series about the paranormal.,ALL
19afb41e-40d8-4039-a314-97d3ae6b8a75,2026-01-16T10:55:44.948199,Give me a thrilling crime series about a big robbery.,,,,,Give me a thrilling crime series about a big robbery.,ALL
0b4b35f9-28df-4f6b-b58c-746ee44069dc,2026-01-16T10:56:05.647700,I want a show about a lawyer.,What kind of atmosphere or tone are you looking for in a show about a lawyer?,Tragicomic and tense tone,What type of atmosphere or tone are you looking for in a show about a lawyer?,Tragicomic and tense,Tragicomic and tense lawyer show,ALL
df2d3887-33b9-4793-bc12-b58af8311711,2026-01-16T10:56:15.292935,I'm looking for a medical drama.,,,,,I'm looking for a medical drama.,ALL
e155a3b8-81d4-48ab-b1af-e9c77e32969c,2026-01-16T10:56:35.034188,Suggest a funny sitcom about friends.,"What kind of humor are you looking for in the sitcom? Examples (feel free to answer differently): sarcastic, slapstick, witty, absurd",Witty and relatable humor,What kind of humor do you prefer in a sitcom about friends?,Lighthearted and feel-good humor,Funny sitcom about friends with lighthearted and feel-good humor,ALL
870424f7-4c87-48c3-8db3-26edeff78d2e,2026-01-16T10:56:45.832582,I want a dramatic story about ambition and wealth.,,,,,I want a dramatic story about ambition and wealth.,ALL
aa1d7e00-f850-446c-bdd1-5f7ea4f88a9e,2026-01-16T10:56:55.661889,Recommend a horror series that is very atmospheric.,,,,,Recommend a horror series that is very atmospheric.,ALL
